ID,session_type,type
164115708040251,bilendi,success
164115709685866,bilendi,success
164115708054598,bilendi,screen out
164056118236253,bilendi,success
164056117993564,bilendi,screen out
164115734035498,bilendi,success
164115710735434,bilendi,screen out
164115707289623,bilendi,screen out
164115710100539,bilendi,success
164056117928032,bilendi,screen out
164056118001779,bilendi,success
164115731959924,bilendi,success
164115732350005,bilendi,success
164115731959923,bilendi,success
164115708077142,bilendi,success
164115708730380,bilendi,success
164115732560993,bilendi,screen out
164056118131815,bilendi,success
164115707788403,bilendi,success
164056118154254,bilendi,success
164056117821470,bilendi,screen out
164056117898271,bilendi,screen out
164056118268963,bilendi,success
164056117896214,bilendi,success
164115732338737,bilendi,success
164115708279827,bilendi,screen out
164115732204561,bilendi,success
164115733960729,bilendi,success
164115733299316,bilendi,success
164056352865293,bilendi,success
164056352773168,bilendi,success
164115732294682,bilendi,success
164115708105828,bilendi,success
164115733221473,bilendi,success
164115707985969,bilendi,success
164115710726204,bilendi,success
164115732861979,bilendi,success
164115732577383,bilendi,success
164115709584468,bilendi,success
164056117962790,bilendi,screen out
164115707883534,bilendi,success
164115707360300,bilendi,success
164115707262988,bilendi,success
164056118211658,bilendi,success
164115707863048,bilendi,success
164115710746721,bilendi,screen out
164115732988977,bilendi,screen out
164115733164109,bilendi,success
164056117847106,bilendi,screen out
164115707072616,bilendi,success
164115734108237,bilendi,screen out
164115734127711,bilendi,success
164115708472397,bilendi,screen out
164115707374640,bilendi,screen out
164115708094556,bilendi,success
164115707741284,bilendi,success
164115733105728,bilendi,success
164115707732064,bilendi,success
164115732695044,bilendi,screen out
164115708247047,bilendi,success
164115732518998,bilendi,success
164115732689923,bilendi,success
164115732300829,bilendi,success
164115708051522,bilendi,screen out
164115710639127,bilendi,success
164056117988426,bilendi,success
164056352833626,bilendi,success
164115732858906,bilendi,success
164115708144750,bilendi,success
164115732189200,bilendi,success
164115733121091,bilendi,success
164115732592749,bilendi,screen out
164056117923924,bilendi,success
164115733766238,bilendi,screen out
164115710615568,bilendi,success
164115733766238,bilendi,success
164056118093883,bilendi,screen out
164115709485112,bilendi,screen out
164115708089434,bilendi,success
164056352892978,bilendi,success
164115707723869,bilendi,success
164056352673863,bilendi,success
164056117987401,bilendi,screen out
164115708840996,bilendi,screen out
164115732132876,bilendi,success
164212406249502,bilendi,screen out
164212377343080,bilendi,screen out
164212377709634,bilendi,screen out
164212379294810,bilendi,screen out
164212406122503,bilendi,success
164115708069968,bilendi,success
164212406954042,bilendi,success
164212405588016,bilendi,success
164212406268964,bilendi,success
164212377582610,bilendi,success
164212377570315,bilendi,success
164212406244381,bilendi,success
164056352831570,bilendi,success
164212377448562,bilendi,success
164212377887860,bilendi,success
164212407004228,bilendi,success
164212377674804,bilendi,success
164212378317877,bilendi,success
164212379218993,bilendi,success
164212377611292,bilendi,screen out
164212378289198,bilendi,success
164212405725240,bilendi,success
164212405659697,bilendi,success
164212378009601,bilendi,success
164212379810939,bilendi,success
164212377897079,bilendi,success
164212406348855,bilendi,success
164056353050651,bilendi,success
164212377656369,bilendi,success
164056353003637,bilendi,success
164212377680952,bilendi,screen out
164212377607194,bilendi,success
164212378078223,bilendi,success
164212376922194,bilendi,success
164212406455381,bilendi,success
164212377894005,bilendi,success
164212379804785,bilendi,success
164212377570317,bilendi,success
164115708854311,bilendi,success
164212378720373,bilendi,screen out
164212377684026,bilendi,success
164056353003637,bilendi,success
164212406094968,bilendi,success
164212377867366,bilendi,screen out
164212378265641,bilendi,success
164212378081296,bilendi,success
164212377291878,bilendi,screen out
164115732510804,bilendi,success
164212377518205,bilendi,success
164212406103163,bilendi,screen out
164212406370364,bilendi,success
164212379823139,bilendi,success
164212377699392,bilendi,success
164115732462666,bilendi,success
164115733583932,bilendi,success
164212377692223,bilendi,success
164115708690437,bilendi,success
164212377493627,bilendi,success
164056117899298,bilendi,screen out
164212377453684,bilendi,success
164212377692222,bilendi,success
164212378471503,bilendi,success
164056117831725,bilendi,success
164056353038462,bilendi,success
164056117880958,bilendi,screen out
164212377444463,bilendi,success
164212378075150,bilendi,success
164056352803902,bilendi,success
164212406106238,bilendi,success
164212377110623,bilendi,success
164212378087441,bilendi,success
164212376958035,bilendi,success
164056118345768,bilendi,success
164056352803902,bilendi,success
164212378458187,bilendi,success
164212377346154,bilendi,success
164212378439747,bilendi,success
164212405935188,bilendi,screen out
164212377027673,bilendi,success
164115710743635,bilendi,success
164212377485431,bilendi,success
164212405971041,bilendi,screen out
164212405731388,bilendi,success
164056118351945,bilendi,screen out
164115709304839,bilendi,success
164212377999487,bilendi,success
164212378442820,bilendi,success
164115708061770,bilendi,success
164212379725903,bilendi,success
164212406327346,bilendi,success
164115734105153,bilendi,success
164212378020869,bilendi,success
164212405944406,bilendi,success
164212379213863,bilendi,success
164115732547676,bilendi,success
164212406306862,bilendi,screen out
164212405836868,bilendi,success
164115707202674,bilendi,success
164212377876589,bilendi,success
164212377493626,bilendi,screen out
164056118377484,bilendi,screen out
164056118168610,bilendi,success
164115734126683,bilendi,success
164115707874313,bilendi,success
164056353004666,bilendi,screen out
164212406006892,bilendi,success
164056117872739,bilendi,success
164212407010385,bilendi,success
164212378041353,bilendi,screen out
164115732128779,bilendi,success
164212378543195,bilendi,success
164212379822107,bilendi,success
164212379731025,bilendi,success
164056352871451,bilendi,success
164115734083640,bilendi,success
164212407018585,bilendi,success
164056118059014,bilendi,screen out
164212407009357,bilendi,success
164115707904019,bilendi,success
164212377826400,bilendi,screen out
164212406238232,bilendi,success
164212378487891,bilendi,success
164115734107209,bilendi,success
164212406396994,bilendi,success
164115708332064,bilendi,success
164212406115333,bilendi,success
164115709383706,bilendi,success
164056117899299,bilendi,screen out
164056352872477,bilendi,success
164056117899299,bilendi,success
164115709183087,bilendi,success
164212377593878,bilendi,screen out
164212377564168,bilendi,screen out
164056117895186,bilendi,screen out
164212377670707,bilendi,success
164212377489529,bilendi,success
164212406380606,bilendi,success
164212376868945,bilendi,success
164212377555974,bilendi,success
164212377619487,bilendi,screen out
164212405846088,bilendi,success
164115733574710,bilendi,screen out
164212377419885,bilendi,success
164212377788500,bilendi,success
164115733802087,bilendi,success
164056117900327,bilendi,success
164115707926554,bilendi,success
164115707381811,bilendi,success
164212379812870,bilendi,success
164056353055800,bilendi,success
164212376994902,bilendi,success
164212377688124,bilendi,screen out
164115733212253,bilendi,success
164212379811842,bilendi,success
164056117832751,bilendi,success
164212379791461,bilendi,success
164212405683251,bilendi,success
164212406014062,bilendi,screen out
164115708574826,bilendi,success
164212377680953,bilendi,success
164212405977188,bilendi,screen out
164056352839781,bilendi,success
164115708257293,bilendi,success
164056117951515,bilendi,success
164212378498134,bilendi,screen out
164056352950334,bilendi,screen out
164212379230263,bilendi,success
164212378454089,bilendi,screen out
164115732320299,bilendi,success
164056117912641,bilendi,success
164212379243585,bilendi,screen out
164295139278859,bilendi,success
164295136449606,bilendi,success
164295138209794,bilendi,screen out
164295163286557,bilendi,screen out
164295163590724,bilendi,screen out
164212378399805,bilendi,success
164295137220714,bilendi,success
164295137904710,bilendi,success
164295163621452,bilendi,success
164295139457086,bilendi,screen out
164295137195107,bilendi,screen out
164295163577408,bilendi,success
164295164065830,bilendi,screen out
164295162737732,bilendi,success
164295164748812,bilendi,success
164295163563071,bilendi,success
164295163146250,bilendi,success
164056352851050,bilendi,success
164295163698262,bilendi,success
164295137109070,bilendi,success
164295165464685,bilendi,success
164295135317079,bilendi,success
164295138464834,bilendi,success
164295139210362,bilendi,success
164295136554066,bilendi,success
164115733287026,bilendi,success
164295139160175,bilendi,success
164056352852084,bilendi,success
164295138585700,bilendi,success
164212405854282,bilendi,success
164295135699070,bilendi,success
164295137417233,bilendi,success
164295164745739,bilendi,success
164295137446932,bilendi,screen out
164295138183289,bilendi,success
164115732557918,bilendi,success
164295139473481,bilendi,screen out
164295136433219,bilendi,success
164212377565194,bilendi,screen out
164115707303967,bilendi,success
164295137742893,bilendi,success
164295165328451,bilendi,success
164295136588894,bilendi,screen out
164295138549848,bilendi,success
164295135215697,bilendi,success
164295162951787,bilendi,success
164115708683267,bilendi,screen out
164295163146249,bilendi,success
164295165464684,bilendi,success
164295136761877,bilendi,success
164295135668342,bilendi,success
164295163350056,bilendi,success
164212379795561,bilendi,success
164212378616937,bilendi,success
164212377646126,bilendi,success
164295163629646,bilendi,success
164295138209793,bilendi,success
164295139419184,bilendi,success
164295135741954,bilendi,success
164295136018463,bilendi,success
164295136695303,bilendi,success
164056352872478,bilendi,success
164295136875565,bilendi,success
164295163611209,bilendi,success
164295163849846,bilendi,success
164115708409911,bilendi,screen out
164295137395724,bilendi,success
164295135244372,bilendi,success
164295137096779,bilendi,success
164295139503219,bilendi,screen out
164295163317285,bilendi,screen out
164212377783378,bilendi,success
164295137802291,bilendi,success
164295138645106,bilendi,success
164056352802874,bilendi,success
164295139370019,bilendi,success
164295162848346,bilendi,success
164212406552701,bilendi,success
164212406355001,bilendi,success
164212405925970,bilendi,screen out
164295136309307,bilendi,success
164295138155638,bilendi,success
164295163032696,bilendi,success
164295136599137,bilendi,screen out
164295135830030,bilendi,success
164295135916050,bilendi,success
164295137168476,bilendi,success
164115708093531,bilendi,success
164295162701885,bilendi,screen out
164295163273242,bilendi,screen out
164212377104477,bilendi,success
164056117897245,bilendi,success
164295136695301,bilendi,success
164295136605284,bilendi,success
164295136842790,bilendi,screen out
164115734107210,bilendi,success
164056117829671,bilendi,success
164212405862476,bilendi,screen out
164295135987739,bilendi,screen out
164295137160280,bilendi,success
164212377611292,bilendi,screen out
164295138532435,bilendi,success
164056117995616,bilendi,success
164295136189492,bilendi,success
164115707780206,bilendi,success
164295135327321,bilendi,success
164295138918452,bilendi,success
164212379262024,bilendi,success
164295135536230,bilendi,screen out
164212379823136,bilendi,screen out
164295136378944,bilendi,screen out
164115707202674,bilendi,success
164212406999105,bilendi,success
164295135118412,bilendi,success
164295164035102,bilendi,success
164295138377768,bilendi,success
164295135668341,bilendi,success
164295165445211,bilendi,success
164115707202674,bilendi,success
164295163830385,bilendi,success
164115707202674,bilendi,success
164115734057010,bilendi,success
164295162438703,bilendi,success
164295163522106,bilendi,screen out
164115707202674,bilendi,success
164295136920626,bilendi,success
164056117993563,bilendi,success
164115707202674,bilendi,success
164295162575927,bilendi,success
164115707202674,bilendi,success
164295137581087,bilendi,screen out
164115707202674,bilendi,success
164212377753680,bilendi,screen out
164295162831956,bilendi,success
164295163746402,bilendi,success
164056352990311,bilendi,screen out
164295137231982,bilendi,success
164295135695997,bilendi,success
164295139044439,bilendi,screen out
164295137012801,bilendi,screen out
164295135577194,bilendi,success
164295137971286,bilendi,screen out
164056117991507,bilendi,screen out
164295138981958,bilendi,screen out
164295165114412,bilendi,screen out
164295136631913,bilendi,success
164295139496032,bilendi,success
164115734107211,bilendi,screen out
164295163206673,bilendi,success
164295165444184,bilendi,screen out
164212405794883,bilendi,screen out
164212406182921,bilendi,screen out
164212377425006,bilendi,success
164056352811081,bilendi,success
164295163060348,bilendi,success
164295139506176,bilendi,success
164056353020983,bilendi,screen out
164115708261392,bilendi,success
164295136574554,bilendi,success
164212377706561,bilendi,success
164295139503218,bilendi,success
164295137121360,bilendi,success
164295162845273,bilendi,success
164212379812876,bilendi,success
164295135782924,bilendi,success
164056117998699,bilendi,success
164295136648303,bilendi,screen out
164295136793624,bilendi,success
164295138144371,bilendi,success
164056118296675,bilendi,screen out
164212405957726,bilendi,success
164295136015390,bilendi,success
164295163227155,bilendi,success
164295163805806,bilendi,success
164212377831522,bilendi,success
164295137398797,bilendi,success
164295163784297,bilendi,success
164295136246839,bilendi,success
164295135829005,bilendi,success
164295137386505,bilendi,success
164295135676535,bilendi,screen out
164295136626791,bilendi,success
164056117879930,bilendi,success
164295164864532,bilendi,success
164295136270393,bilendi,success
164212379155470,bilendi,success
164295138457664,bilendi,success
164212406112258,bilendi,success
164295138306070,bilendi,success
164295138360356,bilendi,success
164212377952381,bilendi,screen out
164115707899921,bilendi,screen out
164295163651151,bilendi,success
164056118132843,bilendi,screen out
164295163482165,bilendi,success
164115709164647,bilendi,success
164115708577899,bilendi,success
164115732458568,bilendi,screen out
164056352864265,bilendi,success
164212377444464,bilendi,screen out
164212377692222,bilendi,success
164295163794540,bilendi,success
164212377342055,bilendi,success
164295163298851,bilendi,success
164212405581870,bilendi,success
164115707205752,bilendi,success
164295136729105,bilendi,success
164212379148301,bilendi,screen out
164295138263048,bilendi,success
164295135756294,bilendi,screen out
164295137821750,bilendi,success
164295137255539,bilendi,screen out
164295136920625,bilendi,screen out
164295162769482,bilendi,success
164115707205753,bilendi,screen out
164056352674889,bilendi,success
164212379210788,bilendi,screen out
164115708039224,bilendi,success
164295162718274,bilendi,success
164295135500386,bilendi,success
164115710749809,bilendi,screen out
164115734084667,bilendi,screen out
164056118068243,bilendi,success
164212405528620,bilendi,success
164056352702562,bilendi,success
164115732316200,bilendi,success
164295139495004,bilendi,success
164115732357175,bilendi,success
164295136454728,bilendi,success
164056117995619,bilendi,success
164212405941333,bilendi,success
164295138940986,bilendi,success
164115707271184,bilendi,success
164212377843813,bilendi,success
164212377636905,bilendi,success
164212406278183,bilendi,screen out
164295138536532,bilendi,success
164212405793858,bilendi,screen out
164295162794064,bilendi,success
164212406345782,bilendi,success
164295136932915,bilendi,screen out
164295136683008,bilendi,success
164295139426359,bilendi,success
164295162443824,bilendi,screen out
164212379786339,bilendi,screen out
164295137926220,bilendi,success
164056353039360,bilendi,screen out
164212379213862,bilendi,screen out
164212378067980,bilendi,success
164295136814110,bilendi,success
164115710262378,bilendi,success
164115710747746,bilendi,screen out
164115732324396,bilendi,success
164056117851218,bilendi,screen out
164115709225076,bilendi,screen out
164115707753575,bilendi,success
164295135206479,bilendi,screen out
164115708443710,bilendi,screen out
164295162790991,bilendi,success
164056352705653,bilendi,screen out
164212377709635,bilendi,screen out
164115707196529,bilendi,success
164056353012742,bilendi,screen out
164295136667768,bilendi,success
164295165451358,bilendi,success
164295135424605,bilendi,success
164056118375551,bilendi,success
164115708254217,bilendi,success
164115707858951,bilendi,screen out
164115733859442,bilendi,screen out
164115710726202,bilendi,success
164295135746052,bilendi,screen out
164295135746052,bilendi,success
164212378064907,bilendi,screen out
164295163151371,bilendi,success
164115732376636,bilendi,success
164115708261391,bilendi,success
164295137150037,bilendi,screen out
164115708136556,bilendi,screen out
164212377597975,bilendi,success
164212406024305,bilendi,screen out
164115707459638,bilendi,screen out
164056353054769,bilendi,success
164056117908532,bilendi,success
164212378461261,bilendi,screen out
164212405748798,bilendi,screen out
164115732473933,bilendi,screen out
164212377576462,bilendi,success
164115708848166,bilendi,success
164295165445213,bilendi,screen out
164115708289048,bilendi,success
164056118281271,bilendi,success
164115708066892,bilendi,success
164212377444465,bilendi,screen out
164295163504695,bilendi,success
164295162742853,bilendi,success
164115708399667,bilendi,success
164056352803901,bilendi,success
164056353013771,bilendi,success
164056118347830,bilendi,success
164295136960567,bilendi,success
164056118077465,bilendi,success
164056118087725,bilendi,screen out
164056118077465,bilendi,success
164056117864543,bilendi,success
164056117888005,bilendi,success
164056117939317,bilendi,screen out
164115707402293,bilendi,screen out
164115732782096,bilendi,screen out
164295163843701,bilendi,screen out
164115707227263,bilendi,screen out
164056117992536,bilendi,success
164212378557534,bilendi,screen out
164056117932143,bilendi,success
164115708380204,bilendi,success
164295163982866,bilendi,success
164056352721933,bilendi,success
164056352803900,bilendi,screen out
164295162801233,bilendi,success
164056117909561,bilendi,success
164295165140019,bilendi,success
164056353013769,bilendi,success
164115732035707,bilendi,success
164056353054768,bilendi,success
164212379823136,bilendi,screen out
164056117940345,bilendi,screen out
164295137052741,bilendi,screen out
164115707203699,bilendi,success
164056352675921,bilendi,screen out
164056352721931,bilendi,success
164115732874273,bilendi,success
164056352676948,bilendi,success
164056117888009,bilendi,screen out
164295139454010,bilendi,success
164056352839780,bilendi,screen out
164295163006068,bilendi,success
164115710748776,bilendi,success
164056352952391,bilendi,screen out
164212379795563,bilendi,screen out
164295136804892,bilendi,success
164295139162224,bilendi,screen out
164295163506744,bilendi,success
164115732313124,bilendi,success
164115707236356,bilendi,success
164056118317174,bilendi,screen out
164056117939318,bilendi,screen out
164115708488784,bilendi,success
164115708492881,bilendi,success
164295136799770,bilendi,success
164056352839782,bilendi,success
164295162689595,bilendi,screen out
164212377379948,bilendi,success
164295138863141,bilendi,success
164056352957523,bilendi,screen out
164295139498088https://support.apple.com/de-de/mac/macbook-pro,bilendi,success
164295139498088,bilendi,success
164212406284330,bilendi,success
164212377628710,bilendi,success
164212406390849,bilendi,screen out
164295137977431,bilendi,success
164056352747544,bilendi,success
164295163194384,bilendi,success
164295136060453,bilendi,screen out
164295136822305,bilendi,success
164115710747749,bilendi,success
164212377884786,bilendi,success
