ID,session_type,type
166687837789259,bilendi,success
166687840574478,bilendi,screen out
166687837097025,bilendi,success
166687836718207,bilendi,success
166687815334954,bilendi,success
166527080990819,bilendi,success
166527055514730,bilendi,success
166687837463567,bilendi,success
166687816708196,bilendi,success
166687838127130,bilendi,screen out
166687814548536,bilendi,success
166687836005391,bilendi,screen out
166687840072729,bilendi,success
166527055396944,bilendi,success
166687814774850,bilendi,success
166687838636147,bilendi,success
166687814256677,bilendi,success
166611697918054,bilendi,screen out
166687814914126,bilendi,screen out
166611698253874,bilendi,success
166687836009488,bilendi,screen out
166687816739962,bilendi,success
166687837263979,bilendi,success
166687813496954,bilendi,success
166687837276270,bilendi,success
166687836403776,bilendi,screen out
166527081364514,bilendi,success
166687813492857,bilendi,success
166611701047417,bilendi,success
166611618291798,bilendi,success
166687814223902,bilendi,success
166687815667819,bilendi,success
166687813487736,bilendi,success
166687836531806,bilendi,success
166687813675008,bilendi,success
166687814234145,bilendi,screen out
166687837154389,bilendi,success
166527085135969,bilendi,success
164056352704621,bilendi,success
166611700987993,bilendi,success
166611698272313,bilendi,success
166611616826368,bilendi,success
166611617757240,bilendi,success
166687836401727,bilendi,screen out
166687839129680,bilendi,success
166687838069772,bilendi,success
166611698448492,bilendi,screen out
166611700818989,bilendi,screen out
166687837076539,bilendi,success
166611616623719,bilendi,success
164295163698263,bilendi,success
166687815323685,bilendi,success
166687838039043,bilendi,success
166687813628031,bilendi,success
166527081259011,bilendi,screen out
166611697445917,bilendi,success
166687840571403,bilendi,success
164056118087725,bilendi,screen out
166527085233182,bilendi,success
166611618783327,bilendi,screen out
166611697426455,bilendi,success
166687837545505,bilendi,success
166527086233681,bilendi,screen out
166527055971429,bilendi,success
166687814764608,bilendi,success
166611618123803,bilendi,success
164212377710665,bilendi,success
166687837624371,bilendi,success
166687838706693,bilendi,success
166687815582807,bilendi,success
166687839257716,bilendi,success
166611618741314,bilendi,screen out
166687836220440,bilendi,success
166687836519515,bilendi,success
166687840706618,bilendi,screen out
166687816095842,bilendi,success
166687815486526,bilendi,success
166687836781578,bilendi,screen out
166611699036276,bilendi,screen out
166687837382781,bilendi,success
166687837469715,bilendi,success
166687816730733,bilendi,success
166687837722694,bilendi,success
164295135685754,bilendi,success
166687837473812,bilendi,success
166611618763852,bilendi,success
166687815053430,bilendi,screen out
166687836448847,bilendi,success
166611699046520,bilendi,screen out
166705852102672,bilendi,success
166705831357546,bilendi,screen out
166705855261815,bilendi,success
166705854531701,bilendi,success
166705853050958,bilendi,screen out
166705831252042,bilendi,screen out
166705854686233,bilendi,success
166705853798408,bilendi,screen out
166705856132116,bilendi,success
166705854651411,bilendi,success
166705831013382,bilendi,screen out
166705831985192,bilendi,success
166611615794184,bilendi,screen out
166705832095813,bilendi,success
166705831680069,bilendi,success
166705853608058,bilendi,success
166705852635195,bilendi,success
166705856224320,bilendi,success
166705854388312,bilendi,success
164115707784304,bilendi,success
166705852677180,bilendi,success
166705854504045,bilendi,success
166687814961243,bilendi,screen out
164295136503882,bilendi,screen out
166705831346279,bilendi,success
166705831254091,bilendi,screen out
166705851869292,bilendi,success
166705831141416,bilendi,success
166705854617607,bilendi,success
166705855353981,bilendi,screen out
166705852624953,bilendi,success
166705853859868,bilendi,success
166705854922822,bilendi,success
166705856668724,bilendi,screen out
166705854099521,bilendi,success
166705831141415,bilendi,success
166705856991307,bilendi,success
166687837145168,bilendi,success
166687836726273,bilendi,screen out
166611616572517,bilendi,screen out
166705852151830,bilendi,success
166705852412970,bilendi,success
166611700590708,bilendi,screen out
166687813384310,bilendi,success
166611701143610,bilendi,success
166705831193659,bilendi,success
166705857001569,bilendi,success
166705853113424,bilendi,success
166611700577394,bilendi,success
166705830633539,bilendi,screen out
166705832317999,bilendi,success
166705852017664,bilendi,success
166527081189496,bilendi,screen out
166705831172148,bilendi,success
166611697739845,bilendi,screen out
166705830640709,bilendi,success
166705831134244,bilendi,success
166687837618226,bilendi,screen out
166705854909505,bilendi,success
166705852066820,bilendi,success
166611697415189,bilendi,success
166705854128200,bilendi,success
166705854016566,bilendi,success
166705830825047,bilendi,success
166687840717892,bilendi,screen out
166705851842660,bilendi,screen out
166705853239379,bilendi,success
166705831756894,bilendi,success
166705853879328,bilendi,success
166705830657097,bilendi,screen out
166705831925789,bilendi,success
166705855042643,bilendi,screen out
166705831760991,bilendi,success
166705856038009,bilendi,success
166705831925790,bilendi,screen out
166705854262349,bilendi,success
166705853988909,bilendi,success
166687815659624,bilendi,screen out
166705853810700,bilendi,success
166705854011445,bilendi,screen out
164056352959580,bilendi,success
166705853609083,bilendi,screen out
166705831814269,bilendi,success
166705856025718,bilendi,screen out
166705854011443,bilendi,success
166705831235654,bilendi,success
166705855884357,bilendi,success
166705854720032,bilendi,screen out
166611698423906,bilendi,success
166705857006709,bilendi,success
166611618450553,bilendi,success
166705854518384,bilendi,success
166705852451888,bilendi,screen out
166705831188538,bilendi,screen out
166705831121951,bilendi,success
166687836324906,bilendi,success
166705856942116,bilendi,success
166705854727202,bilendi,success
166705831043083,bilendi,success
166611698549765,bilendi,success
166687836631149,bilendi,screen out
166705831098388,bilendi,screen out
166705853372516,bilendi,success
166705831285845,bilendi,success
166705856899082,bilendi,success
166687816741888,bilendi,screen out
166705831273554,bilendi,screen out
166705857010693,bilendi,success
166611698075651,bilendi,success
166705853852699,bilendi,success
166705830697035,bilendi,success
166705831311452,bilendi,success
166705851849830,bilendi,success
166705853910051,bilendi,success
166705853564021,bilendi,success
166527086010461,bilendi,success
166705832011823,bilendi,screen out
166611700422732,bilendi,screen out
166527080574004,bilendi,success
166687815411769,bilendi,success
166705831117853,bilendi,success
166705854810150,bilendi,screen out
166611616470104,bilendi,screen out
166705830374440,bilendi,success
166687837210717,bilendi,screen out
166611615999005,bilendi,success
166706715539566,bilendi,screen out
166706691247196,bilendi,success
166706692238408,bilendi,success
166706691745865,bilendi,screen out
166706691573786,bilendi,success
166706717453346,bilendi,success
166706717509696,bilendi,success
166706715456603,bilendi,success
166706691427447,bilendi,screen out
166706717253716,bilendi,success
166687837129805,bilendi,screen out
166706691921012,bilendi,screen out
166706717454371,bilendi,success
166706717595759,bilendi,success
166706690820215,bilendi,success
166706714483743,bilendi,success
166706691395697,bilendi,success
166706691160129,bilendi,success
166706716449884,bilendi,success
166706714572853,bilendi,success
166706691471364,bilendi,success
166706715437143,bilendi,screen out
166706715279385,bilendi,success
166706691109939,bilendi,success
166706717037583,bilendi,success
166706715092091,bilendi,screen out
166706715566195,bilendi,success
166706691096623,bilendi,success
166706691484679,bilendi,screen out
166706714292342,bilendi,success
166706715768872,bilendi,success
166705857003623,bilendi,screen out
166706715366462,bilendi,success
166706692462703,bilendi,success
166706692007943,bilendi,screen out
166706714633288,bilendi,success
166706692665398,bilendi,success
166706717253718,bilendi,success
166706714756186,bilendi,success
166705854637069,bilendi,screen out
166706715191297,bilendi,success
166706715737114,bilendi,success
166706715875400,bilendi,success
166687837145169,bilendi,screen out
166706717194310,bilendi,success
166706716560509,bilendi,success
166706716126214,bilendi,success
166706715960407,bilendi,success
166706715021428,bilendi,success
166705851861097,bilendi,screen out
166705856999511,bilendi,screen out
166705831861250,bilendi,success
166706715296797,bilendi,screen out
166706691859554,bilendi,success
166706691721282,bilendi,success
166705856606242,bilendi,success
166706714808414,bilendi,screen out
166706715360316,bilendi,success
166527055178806,bilendi,success
166706716150794,bilendi,success
166706714348545,bilendi,success
166706691105842,bilendi,success
166706691825749,bilendi,screen out
166611616386117,bilendi,success
166705851585606,bilendi,success
166706691553301,bilendi,success
166706714284149,bilendi,success
166706715332651,bilendi,success
166706715796528,bilendi,screen out
166705856094214,bilendi,success
166706692132901,bilendi,screen out
166706691436665,bilendi,success
166706714333307,bilendi,success
166706715754529,bilendi,screen out
166706715033719,bilendi,success
166706715812916,bilendi,success
166706717332596,bilendi,success
166705851761753,bilendi,success
166706691232851,bilendi,success
166706715764772,bilendi,screen out
166706717513795,bilendi,success
166706715420751,bilendi,success
166527055128628,bilendi,success
166706714936425,bilendi,screen out
166706715800626,bilendi,success
166611617767482,bilendi,success
166706715860037,bilendi,screen out
166705831673922,bilendi,success
166706714596413,bilendi,success
166705856083972,bilendi,success
166706691359853,bilendi,screen out
166687840248896,bilendi,screen out
166705830835289,bilendi,screen out
166706691862627,bilendi,success
166705852177436,bilendi,success
166706692466804,bilendi,success
166705852572725,bilendi,screen out
166706690808949,bilendi,success
166706715424849,bilendi,success
166706690875399,bilendi,success
166706691457151,bilendi,screen out
166705831405691,bilendi,success
166706715489377,bilendi,screen out
166705830794321,bilendi,screen out
166527056903189,bilendi,screen out
166527083890764,bilendi,success
166706714590267,bilendi,success
166706715821112,bilendi,screen out
166706715844669,bilendi,success
166706715618304,bilendi,screen out
166706717441055,bilendi,success
166527056710711,bilendi,success
166611615016042,bilendi,success
166706717466667,bilendi,success
166687815182348,bilendi,screen out
166706714609728,bilendi,success
166687839747170,bilendi,success
166706714295415,bilendi,screen out
166687815076986,bilendi,screen out
166687815076986,bilendi,screen out
166527080936542,bilendi,success
166705830945911,bilendi,success
166687839771752,bilendi,screen out
166611699303485,bilendi,screen out
166706715413578,bilendi,screen out
166611697753159,bilendi,success
166687838561374,bilendi,success
166706716011619,bilendi,success
166706717597814,bilendi,success
166706715584630,bilendi,success
166705851501632,bilendi,success
166687816422432,bilendi,screen out
166707111641189,bilendi,screen out
166707111801906,bilendi,screen out
166707083858040,bilendi,success
166527085216786,bilendi,screen out
166707083951128,bilendi,success
166707112035356,bilendi,screen out
166707083804756,bilendi,success
166707110794294,bilendi,success
166707083543584,bilendi,success
166707110817867,bilendi,screen out
166707110817865,bilendi,success
166707082500139,bilendi,success
166705831142441,bilendi,success
164056117994590,bilendi,screen out
166707082808395,bilendi,success
166706716954740,bilendi,success
166707083681840,bilendi,success
166707110666352,bilendi,screen out
166707112171605,bilendi,success
166707083830368,bilendi,success
166707110363167,bilendi,success
166707111644262,bilendi,success
166705851846757,bilendi,success
166707111122005,bilendi,success
166707110843481,bilendi,success
166687837518877,bilendi,screen out
166707112171602,bilendi,success
166707110016007,bilendi,success
166707110896743,bilendi,success
166707083985960,bilendi,screen out
166706716805185,bilendi,success
166707083858039,bilendi,success
166705831125024,bilendi,success
166706715419726,bilendi,screen out
166707110516796,bilendi,success
166527080916057,bilendi,screen out
166707112064047,bilendi,success
166705854935112,bilendi,success
166705853809675,bilendi,success
166706690906127,bilendi,success
166707112132699,bilendi,success
166687840524410,bilendi,success
166707110685819,bilendi,success
166707082933340,bilendi,success
166527081726986,bilendi,success
166705831572512,bilendi,success
166707084019764,bilendi,success
166707110174734,bilendi,success
166707109239882,bilendi,success
166706714978414,bilendi,success
166707083797582,bilendi,success
166707082539056,bilendi,success
166706692315224,bilendi,success
166707110957061,bilendi,success
166707111101511,bilendi,success
166707082544180,bilendi,success
166707082750021,bilendi,success
166707112180835,bilendi,success
166707110957063,bilendi,screen out
166707109405790,bilendi,success
166706691283044,bilendi,success
166707109070911,bilendi,success
166707112168519,bilendi,success
166706715412553,bilendi,success
166687838043142,bilendi,success
166705830851676,bilendi,success
166707112163378,bilendi,screen out
166707083953184,bilendi,success
166707110813764,bilendi,success
166706715167744,bilendi,success
166707109500007,bilendi,screen out
166707108880428,bilendi,success
166707112009737,bilendi,screen out
166707082500140,bilendi,success
166707082604604,bilendi,success
166707110474792,bilendi,screen out
166527081565265,bilendi,success
166687838684286,bilendi,success
166707110770731,bilendi,screen out
166527081565265,bilendi,success
166707082543153,bilendi,success
166527055320125,bilendi,success
166707110765597,bilendi,screen out
166706715981917,bilendi,success
166706714558512,bilendi,screen out
166707112156175,bilendi,success
166611701026925,bilendi,success
166527081272326,bilendi,success
166705831230533,bilendi,success
166707111349272,bilendi,screen out
166706691161156,bilendi,screen out
166707083984935,bilendi,success
166707109571694,bilendi,success
166707111616603,bilendi,success
166707084020793,bilendi,success
166707083287558,bilendi,success
