timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match,trial_type,available_trial_type,in_lab
ae84d0ea22e4601a1138c69e5c56bd5d456e02e3353168419bc72c1a51febac5 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,6,left,left,neutral,true,t,1,0
b9e8d3c6c469c7b20cb6b41f82d30803bc241b6581af4bfef1674d532ddbc5c0 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,7,left,right,erotic,false,t,1,0
ba6c8efcb8d528a2db1a8c3a250123bcb093f4bfca5bb31516effb2fff9de386 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,8,right,right,neutral,true,t,1,0
e3aba63a6c48f74bf977da3a06b67f81b4c55d182182a1a791b9676b40aafc0c Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,9,right,right,erotic,true,t,1,0
b92de481a29dcf36cd0b97ca7f88e44f72b2036db75d9bc8b9afede982048b3b Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,10,right,left,erotic,false,t,1,0
16ec1a0c49b4c5424dea13df3608ea93662e80372c05629b4f2fab9b8be3b44f Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,11,left,right,erotic,false,t,1,0
35dcc751bf4c7b7ccd22247be967a2ce242fc58792dfe6b0ffca7f87190a4d09 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,12,left,right,erotic,false,t,1,0
125565f1f6db7fdcb2f2a8c8b4c986b1daadcb58a920f58d6a88216068e37d99 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,13,right,left,neutral,false,t,1,0
cec14c27b0514981fb34a3d754f10bb2c41979d9535228389e19f9346d8a2ffc Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,14,left,left,erotic,true,t,1,0
860d54ed6a989070ea3694f48143ed7f5719ac3c4fc2921b1bab0e448d8e9d14 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,15,right,right,neutral,true,t,1,0
7f836e6dd6b306fa38d3eb2b1d4467501d6930bad7b243fffa9d4cc97ae2edc6 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,16,right,left,neutral,false,t,1,0
d5e1cd108186e6db969121cc7bec65a2257dc1bf4b06accaae2d3c8dba258d23 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,17,left,left,neutral,true,t,1,0
1dcf4df5df44c3849df552e36549fde80c0bc7535efe4943d705883f240c3999 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,18,left,right,neutral,false,t,1,0
b403e0617b4be6923f962350b3b0d6b0e273a913f3812a19d11b0ca417800a26 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,19,right,left,neutral,false,t,1,0
6102f5d85d6fce8a283779a6b40d015db630c9153c8ceea1c810260f449b2609 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,20,left,left,erotic,true,t,1,0
ea7bfaab507ba94ee8cebb1a005813705ca83ba4fdadfa07efd4fc1b782aa280 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,21,left,left,erotic,true,t,1,0
880f75281d9d35d6af3a9c8fc6c065d21f9c0f47f03da61e9c6f6d379335246b Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,22,left,left,neutral,true,t,1,0
9561aec5608629d61fae3449dbc47784a51bc4716732d9f9b44446096d187315 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,23,right,right,erotic,true,t,1,0
08800520815dbe8828a6148c3175354d4c326073532c14ba768569c8eefd79b1 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,24,left,left,neutral,true,t,1,0
64dc4462ca7eb8d7c0ee61f0fd6c9161e707c1dd05fa2be7cd33bf589c9082df Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,25,left,right,neutral,false,t,1,0
5716ec35f227dab819763d4db180a4e03d7ebbb36b4253e51e9be1ce6b9acf6b Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,26,right,right,neutral,true,t,1,0
cd5298cb0068e2a778995c179334907dc2f08d418da0513d4134818fd44f06b1 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,27,right,left,erotic,false,t,1,0
3b79967c4e47b5463f9ab4222095bc6148623f7782be77340adffd5ba42487a4 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,28,left,right,erotic,false,t,1,0
de0fd8f7f8bbb8a300399b83653842c1051549780a38c7c482671ede07f12b4e Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,29,left,right,neutral,false,t,1,0
280e38c39b02e811c381bf0579bfd05a352142930970a965ec9cc1eff6912ccc Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,30,right,right,erotic,true,t,1,0
d56b175f7237e99a204519539d3b9ed729b866a9ae8f52295f24e1d5a131d18f Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,31,left,left,erotic,true,t,1,0
5f2e04d1c6a6a266c137aaada9a0ae929c5247f5a4786d44f5303f6034cfe724 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,32,left,right,erotic,false,t,1,0
99c65d47659e47c4f50882364f57ea67a639cdbd81c5b9cbfe04cdfe51e3c207 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,33,right,right,erotic,true,t,1,0
3ae23689234fc7812181e683dbe9c6737030655a88e8b1363847bbcb25fafa69 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,34,right,right,neutral,true,t,1,0
28a72815d38ba5cfed54a747f9058d3459c816e1ccc889a80e18a6bd49ba5139 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,35,left,right,neutral,false,t,1,0
7d16706ce1fcbd05c75d7ff08adc34b84ec975a22f71928fe69b7b2632a8cad7 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0,fb05aa06-da19-4b5a-a575-63f03403d8bd,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,30-44,Male,yes,Don’t know,Definitely no,"No, never",very true,very untrue,36,left,right,neutral,false,t,1,0
"f6be415abdac8b1dbac48df40275167b8a13320978c00966fba97f965c3474ab Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",5aea9bd3-80a0-4f6f-ab11-7c0a70fb0d5f,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"3eb6d8de73d8eef51320fb9e995f7214600ef129273bcfc0da58b9a6341b80e8 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",5aea9bd3-80a0-4f6f-ab11-7c0a70fb0d5f,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"37fa9af716035b50eed4fead5194b5f1280406c3b1df4939f154a687882be728 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",5aea9bd3-80a0-4f6f-ab11-7c0a70fb0d5f,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"97e95d3b82104d1159615eef74b4ed16df0d03f19742f5995cbcb96907116207 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",5aea9bd3-80a0-4f6f-ab11-7c0a70fb0d5f,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,18-29,Female,yes,Definitely Does not,Don't know,Occasionally,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"bd8a2b942e9a61522fe8e1a52c2dda3c9dfdabe72057ecce37fa404d1cb60303 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",5aea9bd3-80a0-4f6f-ab11-7c0a70fb0d5f,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,18-29,Female,yes,Definitely Does not,Don't know,Occasionally,untrue,very untrue,NA,NA,NA,NA,NA,NA,1,0
"f91395e9c007bbf0280f0aa5e6493877edbc9653fd5c5fc973847b59d2b8e652 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",5aea9bd3-80a0-4f6f-ab11-7c0a70fb0d5f,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,18-29,Female,yes,Definitely Does not,Don't know,Occasionally,untrue,very untrue,1,left,right,erotic,false,t,1,0
"5f162a46278e2a2c7dd8f228280f61acc11552bae37fab0e7fb77d50ceb1d1a1 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",5aea9bd3-80a0-4f6f-ab11-7c0a70fb0d5f,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,18-29,Female,yes,Definitely Does not,Don't know,Occasionally,untrue,very untrue,2,right,right,erotic,true,t,1,0
